english,wylie,acip,tibetan_generated,pronunciation_generated,depth,occurrences,courses,refs,tier
lack spiritual opportunity,mi khom pa,MI KHOM PA,མི་ཁོམ་པ,mikompa,5,1,C03,C03:389,"TENTATIVE (machine-matched, unreviewed)"
lacking,mi,MI,མི,mi,7,1,C03,C03:389,"TENTATIVE (machine-matched, unreviewed)"
lacking spiritual opportunity,mi khom pa,MI KHOM PA,མི་ཁོམ་པ,mikompa,5,1,C03,C03:389,"TENTATIVE (machine-matched, unreviewed)"
lady of noble family,lha lcam,LHA LCAM,ལྷ་ལྕམ,hlacham,5,1,C03,C03:614,"TENTATIVE (machine-matched, unreviewed)"
lakes,mtsho,MTSO,མཚོ,tso,5,1,C05,C05:202,"TENTATIVE (machine-matched, unreviewed)"
Lama Lobsang,bla ma blo bzang,BLA MA BLO BZANG,བླ་མ་བློ་བཟང,la malo sang,5,1,C03,C03:575,"TENTATIVE (machine-matched, unreviewed)"
Lama of the lineage,bla ma brgyud pa,BLA MA BRGYUD PA,བླ་མ་བརྒྱུད་པ,la magyupa,5,1,C03,C03:585,"TENTATIVE (machine-matched, unreviewed)"
lama practice,bla ma'i rnal 'byor,BLA MA'I RNAL 'BYOR,བླ་མའི་རྣལ་འབྱོར,lamay nelnjor,5,1,C01,C01:98,"TENTATIVE (machine-matched, unreviewed)"
Lama Umapa,bla ma dbu ma pa,,བླ་མ་དབུ་མ་པ,la mau mapa,3,1,C01,C01:104,"TENTATIVE (machine-matched, unreviewed)"
Lama's,bla ma'i,BLA MA'I,བླ་མའི,lamay,5,1,C03,C03:335,"TENTATIVE (machine-matched, unreviewed)"
"Lama, our dear father",pha bla ma,PHA BLA MA,ཕ་བླ་མ,pala ma,5,1,C01,C01:481,"TENTATIVE (machine-matched, unreviewed)"
lamas,'jam pa'i dbyangs,'JAM PA'I DBYANGS,འཇམ་པའི་དབྱངས,jampay yang,5,1,C01,C01:24,"TENTATIVE (machine-matched, unreviewed)"
Lamp of the Path,lam sgron,LAM SGRON,ལམ་སྒྲོན,lamdrun,5,1,C03,C03:589,"TENTATIVE (machine-matched, unreviewed)"
Lamps,sgron ma dag,SGRON MA DAG,སྒྲོན་མ་དག,drun madak,5,1,C03,C03:48,"TENTATIVE (machine-matched, unreviewed)"
"Lamps who light Each of the worlds In all the ten directions Of space; Those who have taken Each of the steps To Buddhahood, And so reached The state beyond desire, The Buddha's enlightenment; Saviors I urge You all, Turn the Wheel of the Dharma, Nothing is higher.] This verse is addressed to those who in paradises in all the ten directions of space have but only recently found Buddhahood in the Buddha's perfect enlightenment--who have reached the state beyond desire, a knowledge which goes anywhere it wants, unstoppable. We are urging them to send forth an equal number of bodies, to come and teach the Dharma. The commentary by Yeshe De gives the root text here as ""found Buddhahood in the Buddha's perfect enlightenment"" [rather than ""taken each of the steps to Buddhahood,"" and I have followed him.]","gang rnams phyogs bcu'i 'jig rten sgron ma dag,byang chub rim par sangs rgyas ma chags brnyes, ,mgon po de dag bdag gis thams cad la, ,'khor lo bla na med pa bskor bar bskul",,གང་རྣམས་ཕྱོགས་བཅུའི་འཇིག་རྟེན་སྒྲོན་མ་དག། བྱང་ཆུབ་རིམ་པར་སངས་རྒྱས་མ་ཆགས་བརྙེས། ། མགོན་པོ་དེ་དག་བདག་གིས་ཐམས་ཅད་ལ། ། འཁོར་ལོ་བླ་ན་མེད་པ་བསྐོར་བར་བསྐུལ,"gang nam chokchuy jikten drun madak chubrimpar sangye machak nye,mgunpo de dakdak gi tamche la,'khor lola na mepa korwar kul",1,1,C03,C03:48,"TENTATIVE (machine-matched, unreviewed)"
land of Gyalkam,rgyal khams,RGYAL KHAMS,རྒྱལ་ཁམས,gyelkam,7,1,C03,C03:357,"TENTATIVE (machine-matched, unreviewed)"
Land of Snows,gangs can,GANGS CAN,གངས་ཅན,gangchen,7,1,C03,C03:300,"TENTATIVE (machine-matched, unreviewed)"
Land of the Realized,'phags yul,'PHAGS YUL,འཕགས་ཡུལ,pakyul,5,1,C03,C03:606,"TENTATIVE (machine-matched, unreviewed)"
lands,sa,SA,ས,sa,5,1,C01,C01:48,"TENTATIVE (machine-matched, unreviewed)"
language,skad,SKAD,སྐད,ke,7,1,C03,C03:302,"TENTATIVE (machine-matched, unreviewed)"
"Last is the prostration in speech. This one is found in the single verse which mentions ""my words of admiration."" [The full verse reads:","ngag gi phyag ni, de dag bsngags ba zhes pa'i tshigs bcad gcig ste, yul rnams kyi yon tan gyi bsngags pa zad mi shes pa rnams lus re re la mgo bo dpag tu med pa dang mgo re re la lce dpag tu med par sprul bar gsungs pa ltar byas nas snyan pa'i dbyangs kyis brjod pa'o, , 'dir dbyangs ni bstod pa yin la de'i yan lag ni rgyu ste lce'o, , rgya mtsho ni mang po'i tshig",,ངག་གི་ཕྱག་ནི། དེ་དག་བསྔགས་བ་ཞེས་པའི་ཚིགས་བཅད་གཅིག་སྟེ། ཡུལ་རྣམས་ཀྱི་ཡོན་ཏན་གྱི་བསྔགས་པ་ཟད་མི་ཤེས་པ་རྣམས་ལུས་རེ་རེ་ལ་མགོ་བོ་དཔག་ཏུ་མེད་པ་དང་མགོ་རེ་རེ་ལ་ལྕེ་དཔག་ཏུ་མེད་པར་སྤྲུལ་བར་གསུངས་པ་ལྟར་བྱས་ནས་སྙན་པའི་དབྱངས་ཀྱིས་བརྗོད་པའོ། ། འདིར་དབྱངས་ནི་བསྟོད་པ་ཡིན་ལ་དེའི་ཡན་ལག་ནི་རྒྱུ་སྟེ་ལྕེའོ། ། རྒྱ་མཚོ་ནི་མང་པོའི་ཚིག,"ngak gi chakni de dangakwa shepay tsikche chikte yul nam kyi yunten gyi ngakpa se mishepa nam lure re la gowo paktu mepa dang gore re la chepak tumepar trulwar sungpa tarje ne nyenpay yang kyi jupa ,ndir yang ni tupa yin la dey yenlak ni gyu te che, gyatso ni mangpoy tsik",1,1,C03,C03:36,"TENTATIVE (machine-matched, unreviewed)"
later explanations of them,dgongs 'grel,DGONGS 'GREL,དགོངས་འགྲེལ,gongndrel,5,1,C01,C01:105,"TENTATIVE (machine-matched, unreviewed)"
"Later on came the masters Buddhapalita, author of the commentary that bears his name,","de'i rjes su slob dpon sangs rgyas bskyangs kyis bu pA li ta dang ,",,དེའི་རྗེས་སུ་སློབ་དཔོན་སངས་རྒྱས་བསྐྱངས་ཀྱིས་བུ་པཱ་ལི་ཏ་དང།,"dey je-su loppun sangye kyang kyi bupa lita dang ,",2,1,C01,C01:344,"TENTATIVE (machine-matched, unreviewed)"
"Later on came the masters Buddhapalita, author of the commentary that bears his name, and Aryadeva--who composed the 400 Verses on the Middle Way and other titles. Most especially there was Master Chandrakirti who, following the intent of the realized being Nagarjuna, wrote various works including A Clarification of the Words (which explains the wording of Master Nagarjuna's Root Wisdom) and Entering the Middle Way (which enters into the meaning of the Root).151","de'i rjes su slob dpon sangs rgyas bskyangs kyis bu pA li ta dang , 'phags pa lhas dbu ma bzhi brgya pa sogs mdzad, lhag par slob dpon zla ba grags pas 'phags pa klu sgrub kyi dgongs pa bzhin du rtsa she'i tshig la 'jug pa tshig gsal dang , don la 'jug pa dbu ma la 'jug pa sogs mdzad",,དེའི་རྗེས་སུ་སློབ་དཔོན་སངས་རྒྱས་བསྐྱངས་ཀྱིས་བུ་པཱ་ལི་ཏ་དང། འཕགས་པ་ལྷས་དབུ་མ་བཞི་བརྒྱ་པ་སོགས་མཛད། ལྷག་པར་སློབ་དཔོན་ཟླ་བ་གྲགས་པས་འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱི་དགོངས་པ་བཞིན་དུ་རྩ་ཤེའི་ཚིག་ལ་འཇུག་པ་ཚིག་གསལ་དང། དོན་ལ་འཇུག་པ་དབུ་མ་ལ་འཇུག་པ་སོགས་མཛད,"dey je-su loppun sangye kyang kyi bupa lita dang ,pakpa hleu mashi gyapa sokndze hlakpar loppun dawa drakpe pakpa ludrub kyi gongpa shin du tsashey tsik la jukpa tsiksel dang ,dun la jukpa u mala jukpa sokndze",1,1,C01,C01:344,"TENTATIVE (machine-matched, unreviewed)"
"Later on he realized that Bon had errant beginnings, and so he got into the earlier secret traditions.","rjes su bon chos kyi khungs phyin ci log tu gzigs te sngags rnying ma la zhugs,",,རྗེས་སུ་བོན་ཆོས་ཀྱི་ཁུངས་ཕྱིན་ཅི་ལོག་ཏུ་གཟིགས་ཏེ་སྔགས་རྙིང་མ་ལ་ཞུགས།,je-su bunchu kyi kungchin chilok tusik te ngaknying mala shuk,2,1,C01,C01:128,"TENTATIVE (machine-matched, unreviewed)"
"Later, when they serve as results, they are the four torrents of birth, and aging, and illness, and death.","skye ba, rga ba, na ba, 'chi ba ste 'bras dus kyi chu bo bzhi'i rgyun gyi phyogs su khyer zhing",,སྐྱེ་བ། རྒ་བ། ན་བ། འཆི་བ་སྟེ་འབྲས་དུས་ཀྱི་ཆུ་བོ་བཞིའི་རྒྱུན་གྱི་ཕྱོགས་སུ་ཁྱེར་ཞིང,kyeba gaba na bachiwa te dredu kyi chuwoshiy gyun gyi chok-su kyershing,2,1,C01,C01:272,"TENTATIVE (machine-matched, unreviewed)"
lay out,bkram,BKRAM,བཀྲམ,tram,5,1,C01,C01:99,"TENTATIVE (machine-matched, unreviewed)"
lay your eyes on him,mthong ba,MTHONG BA,མཐོང་བ,tongwa,5,1,C03,C03:357,"TENTATIVE (machine-matched, unreviewed)"
laying around,skyid nyal,SKYID NYAL,སྐྱིད་ཉལ,kyinyel,5,1,C01,C01:445,"TENTATIVE (machine-matched, unreviewed)"
layman with lifetime vows,dge bsnyen,DGE BSNYEN,དགེ་བསྙེན,genyen,5,1,C05,C05:248,"TENTATIVE (machine-matched, unreviewed)"
lead into,'jug pa,'JUG PA,འཇུག་པ,jukpa,5,1,C01,C01:74,"TENTATIVE (machine-matched, unreviewed)"
lead the blind,long 'khrid,LONG 'KHRID,ལོང་འཁྲིད,longtri,5,1,C03,C03:373,"TENTATIVE (machine-matched, unreviewed)"
lead to pain,sdug,SDUG,སྡུག,duk,5,1,C01,C01:392,"TENTATIVE (machine-matched, unreviewed)"
lead you,'khrid pa,'KHRID PA,འཁྲིད་པ,tripa,5,1,C01,C01:84,"TENTATIVE (machine-matched, unreviewed)"
lead you on,'gro,'GRO,འགྲོ,dro,5,1,C01,C01:58,"TENTATIVE (machine-matched, unreviewed)"
leaders,rgyal po,RGYAL PO,རྒྱལ་པོ,gyelpo,5,1,C03,C03:570,"TENTATIVE (machine-matched, unreviewed)"
leading,bkri ba,BKRI BA,བཀྲི་བ,triwa,5,1,C01,C01:105,"TENTATIVE (machine-matched, unreviewed)"
Leads,bgrod pa'i,BGROD PA'I,བགྲོད་པའི,drupay,5,1,C03,C03:248,"TENTATIVE (machine-matched, unreviewed)"
leads you nowhere further than,'das pa,'DAS PA,འདས་པ,depa,5,1,C01,C01:68,"TENTATIVE (machine-matched, unreviewed)"
leads you to freedom,thar pa'i rgyu,,ཐར་པའི་རྒྱུ,tarpay gyu,4,1,C01,C01:52,"TENTATIVE (machine-matched, unreviewed)"
leak away,'brid byed,'BRID BYED,འབྲིད་བྱེད,drije,5,1,C03,C03:444,"TENTATIVE (machine-matched, unreviewed)"
lean too far back,ha cang yang rgyab tu mi dgye,HA CANG YANG RGYAB TU MI DGYE,ཧ་ཅང་ཡང་རྒྱབ་ཏུ་མི་དགྱེ,hachang yang gyaptu migye,5,1,C03,C03:138,"TENTATIVE (machine-matched, unreviewed)"
learn about it from another,thos dgos,THOS DGOS,ཐོས་དགོས,tugu,5,1,C01,C01:278,"TENTATIVE (machine-matched, unreviewed)"
learn and practice,bshad sgrub,BSHAD SGRUB,བཤད་སྒྲུབ,shedrub,5,1,C03,C03:344,"TENTATIVE (machine-matched, unreviewed)"
least,cung zad,CUNG ZAD,ཅུང་ཟད,chungse,5,1,C04,C04:25,"TENTATIVE (machine-matched, unreviewed)"
leave alone,lta zhog,LTA ZHOG,ལྟ་ཞོག,tashok,5,1,C01,C01:55,"TENTATIVE (machine-matched, unreviewed)"
leave alone any hope of realizing all the steps to Buddhahood,ngas lam gyi rim pa rgyud la skyes pa lta zhog,,ངས་ལམ་གྱི་རིམ་པ་རྒྱུད་ལ་སྐྱེས་པ་ལྟ་ཞོག,ngelam gyi rimpa gyu la kyepa tashok,3,1,C01,C01:55,"TENTATIVE (machine-matched, unreviewed)"
leave alone any hope of realizing all the steps to Buddhahood--,"ngas lam gyi rim pa rgyud la skyes pa lta zhog,",,ངས་ལམ་གྱི་རིམ་པ་རྒྱུད་ལ་སྐྱེས་པ་ལྟ་ཞོག།,ngelam gyi rimpa gyu la kyepa tashok,2,1,C01,C01:55,"TENTATIVE (machine-matched, unreviewed)"
leave it all behind and go on,bzhag nas 'gro dgos,BZHAG NAS 'GRO DGOS,བཞག་ནས་འགྲོ་དགོས,shak ne drogu,5,1,C01,C01:192,"TENTATIVE (machine-matched, unreviewed)"
leave off,g-yel ba,G-YEL BA,,yelwa,5,1,C03,C03:555,"TENTATIVE (machine-matched, unreviewed)"
"Leave, go to some lonely mountain hermitage, without any regrets, without any attachments. Stay there and devote yourself to the purest of practice.",gdung sems dang chags sems med par dben pa'i ri khrod du song nas chos rnam dag byed pa zhig dgos,,གདུང་སེམས་དང་ཆགས་སེམས་མེད་པར་དབེན་པའི་རི་ཁྲོད་དུ་སོང་ནས་ཆོས་རྣམ་དག་བྱེད་པ་ཞིག་དགོས,dungsem dang chaksem mepar wenpay ritru du song ne chunam dakjepa shiku,2,1,C01,C01:178,"TENTATIVE (machine-matched, unreviewed)"
leaves,thegs,THEGS,ཐེགས,tek,5,1,C03,C03:452,"TENTATIVE (machine-matched, unreviewed)"
leaving off,g-yel,G-YEL,,yel,5,1,C03,C03:546,"TENTATIVE (machine-matched, unreviewed)"
led a way of life that followed,phyag bzhes,PHYAG BZHES,ཕྱག་བཞེས,chakshe,5,1,C01,C01:190,"TENTATIVE (machine-matched, unreviewed)"
led along,bkri ba,BKRI BA,བཀྲི་བ,triwa,5,1,C01,C01:142,"TENTATIVE (machine-matched, unreviewed)"
led us in reciting,dbu bskul,DBU BSKUL,དབུ་བསྐུལ,ukul,5,1,C03,C03:299,"TENTATIVE (machine-matched, unreviewed)"
left,lhag ma,LHAG MA,ལྷག་མ,hlakma,5,1,C05,C05:93,"TENTATIVE (machine-matched, unreviewed)"
left the home,rab tu byung,RAB TU BYUNG,རབ་ཏུ་བྱུང,raptu jung,5,1,C01,C01:189,"TENTATIVE (machine-matched, unreviewed)"
left the home life,rab tu byung ba,RAB TU BYUNG BA,རབ་ཏུ་བྱུང་བ,raptu jungwa,5,1,C01,C01:189,"TENTATIVE (machine-matched, unreviewed)"
legitimate,rnam dag,RNAM DAG,རྣམ་དག,namdak,5,1,C01,C01:319,"TENTATIVE (machine-matched, unreviewed)"
legs,zhabs,ZHABS,ཞབས,shap,7,1,C03,C03:569,"TENTATIVE (machine-matched, unreviewed)"
"Leisure and fortune are hard to find, life's not long;","dal 'byor rnyed dka' tshe la long med pa, ,",,དལ་འབྱོར་རྙེད་དཀའ་ཚེ་ལ་ལོང་མེད་པ། །,"delnjor nyeka tse la longme pa,",2,1,C01,C01:28,"TENTATIVE (machine-matched, unreviewed)"
"Leisure and fortune are hard to find, life's not long; Think it constantly, stop desire for this life. Think over and over how deeds and their fruits never fail, And the cycle's suffering: stop desire for the future.","dal 'byor rnyed dka' tshe la long med pa, ,yid la goms pas tshe 'di'i snang shas log,las 'bras mi bslu 'khor ba'i sdug bsngal rnams, ,yang yang bsam na phyi ma'i snang shas",,དལ་འབྱོར་རྙེད་དཀའ་ཚེ་ལ་ལོང་མེད་པ། ། ཡིད་ལ་གོམས་པས་ཚེ་འདིའི་སྣང་ཤས་ལོག། ལས་འབྲས་མི་བསླུ་འཁོར་བའི་སྡུག་བསྔལ་རྣམས། ། ཡང་ཡང་བསམ་ན་ཕྱི་མའི་སྣང་ཤས,"delnjor nyeka tse la longme pa,yi la gompe tsendiy nangshe lokdre milu korway dungel nam,yang yang sam na chimay nangshe",1,1,C01,C01:28,"TENTATIVE (machine-matched, unreviewed)"
length of time,yun,YUN,ཡུན,yun,5,1,C01,C01:95,"TENTATIVE (machine-matched, unreviewed)"
leopards,stag,STAG,སྟག,tak,5,1,C05,C05:205,"TENTATIVE (machine-matched, unreviewed)"
less and less,'bri,'BRI,འབྲི,dri,5,1,C05,C05:204,"TENTATIVE (machine-matched, unreviewed)"
less than properly,log pa'i,,ལོག་པའི,lokpay,7,1,C03,C03:360,"TENTATIVE (machine-matched, unreviewed)"
Lesser,chung ngu,CHUNG NGU,ཆུང་ངུ,chungngu,7,1,C03,C03:225,"TENTATIVE (machine-matched, unreviewed)"
lesser and medium scopes,skyes bu chung 'bring,SKYES BU CHUNG 'BRING,སྐྱེས་བུ་ཆུང་འབྲིང,kyebu chungdring,5,1,C01,C01:311,"TENTATIVE (machine-matched, unreviewed)"
lesser way,theg dman,THEG DMAN,ཐེག་དམན,tekmen,5,1,C04,C04:102,"TENTATIVE (machine-matched, unreviewed)"
let,ster,STER,སྟེར,ter,5,1,C03,C03:186,"TENTATIVE (machine-matched, unreviewed)"
Let go,ma bsams,MA BSAMS,མ་བསམས,masam,5,1,C03,C03:409,"TENTATIVE (machine-matched, unreviewed)"
Let goodness grow forever! Notes to,"shog,, dge legs 'phel, , ,",,ཤོག། ། དགེ་ལེགས་འཕེལ། ། །,"shoke lekpel ,,",1,1,C03,C03:620,"TENTATIVE (machine-matched, unreviewed)"
let it be so,rung,RUNG,རུང,rung,5,1,C03,C03:543,"TENTATIVE (machine-matched, unreviewed)"
let it flow on constant,nyams len,NYAMS LEN,ཉམས་ལེན,nyamlen,5,1,C01,C01:445,"TENTATIVE (machine-matched, unreviewed)"
let me decide within myself,snyam du bsam,SNYAM DU BSAM,སྙམ་དུ་བསམ,nyam du sam,5,1,C01,C01:301,"TENTATIVE (machine-matched, unreviewed)"
let me freeze,shi,SHI,ཤི,shi,5,1,C01,C01:176,"TENTATIVE (machine-matched, unreviewed)"
Let me realize,nges dgos,NGES DGOS,ངེས་དགོས,ngegu,5,1,C01,C01:383,"TENTATIVE (machine-matched, unreviewed)"
Let me remind you,'dren par mdzad,'DREN PAR MDZAD,འདྲེན་པར་མཛད,drenpar dze,5,1,C03,C03:304,"TENTATIVE (machine-matched, unreviewed)"
