course,wylie,acip,tibetan_generated,pronunciation_generated,english,occurrences_in_course,depth,tier
C01,thug pa,THUG PA,ཐུག་པ,tukpa,dig down to,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs,THUGS,ཐུགས,tuk,of his mind,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs,THUGS,ཐུགས,tuk,its ultimate origin,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs,THUGS,ཐུགས,tuk,my thoughts,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs brtse ba chen pos,THUGS BRTZE BA CHEN POS,ཐུགས་བརྩེ་བ་ཆེན་པོས,tuktsewa chenpu,out of deepest feelings of love,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs bskyed,THUGS BSKYED,ཐུགས་བསྐྱེད,tukye,the enlightenment-wish,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs dam,THUGS DAM,ཐུགས་དམ,tukdam,meditation,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs dam,THUGS DAM,ཐུགས་དམ,tukdam,contemplation,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs dam gyi mthil,THUGS DAM GYI MTHIL,ཐུགས་དམ་གྱི་མཐིལ,tukdam gyi til,center practice,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs dam gyi mthil,THUGS DAM GYI MTHIL,ཐུགས་དམ་གྱི་མཐིལ,tukdam gyi til,his centermost practice,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs dam gyi mthil,THUGS DAM GYI MTHIL,ཐུགས་དམ་གྱི་མཐིལ,tukdam gyi til,his very most important practice,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs dam gyi mthil,THUGS DAM GYI MTHIL,ཐུགས་དམ་གྱི་མཐིལ,tukdam gyi til,a central practice,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs dam gyi mthil,THUGS DAM GYI MTHIL,ཐུགས་དམ་གྱི་མཐིལ,tukdam gyi til,their central practice,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs dgyes pa,THUGS DGYES PA,ཐུགས་དགྱེས་པ,tukgyepa,pleases,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs rgyud,THUGS RGYUD,ཐུགས་རྒྱུད,tukgyu,his mind,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs rgyud,THUGS RGYUD,ཐུགས་རྒྱུད,tukgyu,the hearts,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thugs rje can,THUGS RJE CAN,ཐུགས་རྗེ་ཅན,tukje chen,our compassionate,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thun mong bar 'gyur ba,THUN MONG BAR 'GYUR BA,ཐུན་མོང་བར་འགྱུར་བ,tunmongwar gyurwa,you merely share,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thun mong du,THUN MONG DU,ཐུན་མོང་དུ,tunmong du,by all,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thun mong du,THUN MONG DU,ཐུན་མོང་དུ,tunmong du,as a whole,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thun mong ma yin,THUN MONG MA YIN,ཐུན་མོང་མ་ཡིན,tunmong mayin,the one special,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thun mong ma yin no,THUN MONG MA YIN NO,ཐུན་མོང་མ་ཡིན་ནོ,tunmong mayin no,is truly unique,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thun mong ma yin pa,THUN MONG MA YIN PA,ཐུན་མོང་མ་ཡིན་པ,tunmong mayinpa,unique,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thun mong ma yin pa,THUN MONG MA YIN PA,ཐུན་མོང་མ་ཡིན་པ,tunmong mayinpa,in some unique,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thun mong ma yin pa,THUN MONG MA YIN PA,ཐུན་མོང་མ་ཡིན་པ,tunmong mayinpa,the unique,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thun mong ma yin pa,THUN MONG MA YIN PA,ཐུན་མོང་མ་ཡིན་པ,tunmong mayinpa,In a very special sense,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,"thun mong ma yin pa ni mkhyen srid ma ltar rgyal ba rdo rje 'chang , rje btsun 'jam dpal dbyangs, dpa' bo rdo rje rnams yin",,ཐུན་མོང་མ་ཡིན་པ་ནི་མཁྱེན་སྲིད་མ་ལྟར་རྒྱལ་བ་རྡོ་རྗེ་འཆང། རྗེ་བཙུན་འཇམ་དཔལ་དབྱངས། དཔའ་བོ་རྡོ་རྗེ་རྣམས་ཡིན,"tunmong mayinpa ni kyensi matar gyelwa doje chang, jetsun jampel yangpawo doje nam yin","In a very special sense, the word has the meaning that we see it given in the prayer called ""Knowledge Unlocks the World"": it refers to the victor, Diamond Holder; to the glorious lord, Gentle Voice; and to the Hero of the Diamond.40",1,2,"TENTATIVE (machine-matched, unreviewed)"
C01,thun re,THUN RE,ཐུན་རེ,tunre,some regular periods of time,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,ting 'dzin,TING 'DZIN,ཏིང་འཛིན,tingndzin,concentration,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,ting 'dzin,TING 'DZIN,ཏིང་འཛིན,tingndzin,the meditation,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,ting nge 'dzin,TING NGE 'DZIN,ཏིང་ངེ་འཛིན,tingnge dzin,"a deep, single-pointed state of meditation",1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,ting nge 'dzin brtan po thob,,ཏིང་ངེ་འཛིན་བརྟན་པོ་ཐོབ,tingnge dzintenpo top,who has gained the firmest of single-pointed concentration,1,3,"TENTATIVE (machine-matched, unreviewed)"
C01,ting nge 'dzin gyi rgyal po,TING NGE 'DZIN GYI RGYAL PO,ཏིང་ངེ་འཛིན་གྱི་རྒྱལ་པོ,tingnge dzin gyi gyelpo,King of Concentration,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,ting nge 'dzin la bskal pa'i bar du mnyam par bzhag thub pa dang,,ཏིང་ངེ་འཛིན་ལ་བསྐལ་པའི་བར་དུ་མཉམ་པར་བཞག་ཐུབ་པ་དང,tingnge dzin la kelpay bar du nyampar shaktuppa dang,"gained single-pointed concentration, even to where I could sit in meditation for an eon",1,3,"TENTATIVE (machine-matched, unreviewed)"
C01,tsa na kya,TZA NA KYA,ཙ་ན་ཀྱ,tsa na kya,Tsanakya,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam,TZAM,ཙམ,tsam,only,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam,TZAM,ཙམ,tsam,simply,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam,TZAM,ཙམ,tsam,nothing more,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam,TZAM,ཙམ,tsam,merely,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam,TZAM,ཙམ,tsam,so much as,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam,TZAM,ཙམ,tsam,the only,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam,TZAM,ཙམ,tsam,but,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam,TZAM,ཙམ,tsam,even,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam,TZAM,ཙམ,tsam,Even just,1,6,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam du,TZAM DU,ཙམ་དུ,tsam du,just,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam du,TZAM DU,ཙམ་དུ,tsam du,to spend no less than,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam du song na,TZAM DU SONG NA,ཙམ་དུ་སོང་ན,tsam du song na,are for you just,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam gyis,TZAM GYIS,ཙམ་གྱིས,tsam gyi,only because,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam gyis mi phan,TZAM GYIS MI PHAN,ཙམ་གྱིས་མི་ཕན,tsam gyi mipen,not enough,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam la'ang,,ཙམ་ལའང,tsamla,not even,1,6,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam min par,TZAM MIN PAR,ཙམ་མིན་པར,tsamminpar,not just,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam nas bzung,TZAM NAS BZUNG,ཙམ་ནས་བཟུང,tsam ne sung,But once,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam nyid,TZAM NYID,ཙམ་ཉིད,tsamnyi,Just,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam nyid nas,TZAM NYID NAS,ཙམ་ཉིད་ནས,tsamnyi ne,Just,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam nyid nas,TZAM NYID NAS,ཙམ་ཉིད་ནས,tsamnyi ne,Just seeing this fact,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam pa,TZAM PA,ཙམ་པ,tsampa,nothing more than that,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam re,TZAM RE,ཙམ་རེ,tsamre,from time to time,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam yang mi 'dug,TZAM YANG MI 'DUG,ཙམ་ཡང་མི་འདུག,tsam yang minduk,don't even have any,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam yin,TZAM YIN,ཙམ་ཡིན,tsamyin,just,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam yin,TZAM YIN,ཙམ་ཡིན,tsamyin,only,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam zhig,TZAM ZHIG,ཙམ་ཞིག,tsamshik,the only time,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsha,TSA,ཚ,tsa,hot,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsha,TSA,ཚ,tsa,heat,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsha ba,TSA BA,ཚ་བ,tsawa,hot,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsha kho,TSA KHO,ཚ་ཁོ,tsako,from the Tsako district,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsha kho dbon po,,ཚ་ཁོ་དབོན་པོ,tsako unpo,from the Tsako district,1,4,"TENTATIVE (machine-matched, unreviewed)"
C01,tsha kho dbon po ngag dbang grags pa la,,ཚ་ཁོ་དབོན་པོ་ངག་དབང་གྲགས་པ་ལ,tsako unpo ngakwang drakpa la,"to Ngawang Drakpa, a friar from Tsako district",1,3,"TENTATIVE (machine-matched, unreviewed)"
C01,tsha kho dbon po ngag dbang grags pa la,,ཚ་ཁོ་དབོན་པོ་ངག་དབང་གྲགས་པ་ལ,tsako unpo ngakwang drakpa la,"to Ngawang Drakpa, a friar from the Tsako district",1,3,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad,TSAD,ཚད,tse,so long as,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad,TSAD,ཚད,tse,the point at which we can say one has succeeded,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad,TSAD,ཚད,tse,examples,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad,TSAD,ཚད,tse,the point at which,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad,TSAD,ཚད,tse,well then you know,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad,TSAD,ཚད,tse,how to know when you've finally developed it,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad ldan,TSAD LDAN,ཚད་ལྡན,tsenden,true,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad ldan,TSAD LDAN,ཚད་ལྡན,tsenden,authoritative,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad ldan khungs dag de 'dra la klog 'don byed dgos gsungs,,ཚད་ལྡན་ཁུངས་དག་དེ་འདྲ་ལ་ཀློག་འདོན་བྱེད་དགོས་གསུངས,tsenden kungdak de dra la lokndun jegu sung,"It is texts like these, our Lama told us, authoritative texts with a legitimate origin, that we must use for our study and recitations.",1,2,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad ma,TSAD MA,ཚད་མ,tsema,a true teaching,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad ma,TSAD MA,ཚད་མ,tsema,qualified,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad ma,TSAD MA,ཚད་མ,tsema,a reasonable one,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad ma,TSAD MA,ཚད་མ,tsema,the true,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad ma,TSAD MA,ཚད་མ,tsema,a being who cannot lie,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad ma min pa,TSAD MA MIN PA,ཚད་མ་མིན་པ,tse maminpa,was not a reasonable one,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad ma min pas,TSAD MA MIN PAS,ཚད་མ་མིན་པས,tse maminpe,no reasonable,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad med,TSAD MED,ཚད་མེད,tseme,"the ""immeasurables""",1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad med,TSAD MED,ཚད་མེད,tseme,truly without measure,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,"tshad med skabs tshangs pa'i gnas pa bzhi tsam min par snying rje chen po, byams pa chen po sogs kyi khyad par yod tshul yang shes dgos",,ཚད་མེད་སྐབས་ཚངས་པའི་གནས་པ་བཞི་ཙམ་མིན་པར་སྙིང་རྗེ་ཆེན་པོ། བྱམས་པ་ཆེན་པོ་སོགས་ཀྱི་ཁྱད་པར་ཡོད་ཚུལ་ཡང་ཤེས་དགོས,tseme kaptsangpay nepa shi tsam minpar nyingje chenpo jampa chenpo sok kyi kyepar yutsul yang shegu,"Next in the meditation you come to the practice of the ""immeasurables"";183 here you must be aware that they are not just what they call the ""four places of the Pure One,"" but rather something quite different. The compassion, for example, is not just that ordinary type: it is Great Compassion. And the loving-kindness is Great Loving-Kindness.",1,1,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad yin,TSAD YIN,ཚད་ཡིན,tseyin,"and only then, we can say",1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshang ba,TSANG BA,ཚང་བ,tsangwa,complete,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshang ba,TSANG BA,ཚང་བ,tsangwa,possess all,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshang ma,TSANG MA,ཚང་མ,tsangma,All,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshang ma,TSANG MA,ཚང་མ,tsangma,every,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshang ma,TSANG MA,ཚང་མ,tsangma,any person,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshang ma,TSANG MA,ཚང་མ,tsangma,everyone,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshang ma thams cad,TSANG MA THAMS CAD,ཚང་མ་ཐམས་ཅད,tsang matam che,for everything,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshangs pa,TSANGS PA,ཚངས་པ,tsangpa,of the Pure One,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshangs pa,TSANGS PA,ཚངས་པ,tsangpa,Pure-One,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshangs pa,TSANGS PA,ཚངས་པ,tsangpa,Pure-one,1,5,"TENTATIVE (machine-matched, unreviewed)"
C01,"tshangs pa brgya byin dang 'khor los sgyur ba'i rgyal po'i dpal 'byor la'ang yid smon skad cig tsam yang mi skye zhing ,",,ཚངས་པ་བརྒྱ་བྱིན་དང་འཁོར་ལོས་སྒྱུར་བའི་རྒྱལ་པོའི་དཔལ་འབྱོར་ལའང་ཡིད་སྨོན་སྐད་ཅིག་ཙམ་ཡང་མི་སྐྱེ་ཞིང།,"tsangpa gyajin dang korlu gyurway gyelpoy pelnjor layi munke chik tsam yang mikye shing,","And then it comes even stronger: in your heart, you feel not even a moment's wish even for the fantastic riches of the god-like beings they call Pure-one and Hundred-Gift; you feel no wish even for the wealth of a Wheel Emperor, who rules the world.",1,2,"TENTATIVE (machine-matched, unreviewed)"
C01,"tshangs pa brgya byin dang 'khor los sgyur ba'i rgyal po'i dpal 'byor la'ang yid smon skad cig tsam yang mi skye zhing , nyin mtshan kun tu zhes pa dper na, sems khral chen po yod pa'i mi des mtshan mo gnyid nam sad res kyang de lhang lhang dran pa ltar nam bsams kyang ngam ngam shugs kyis thar pa don gnyer gyi blo bcos ma ma yin pa skyes pa ni nges 'byung skyes pa'i tshad yin",,ཚངས་པ་བརྒྱ་བྱིན་དང་འཁོར་ལོས་སྒྱུར་བའི་རྒྱལ་པོའི་དཔལ་འབྱོར་ལའང་ཡིད་སྨོན་སྐད་ཅིག་ཙམ་ཡང་མི་སྐྱེ་ཞིང། ཉིན་མཚན་ཀུན་ཏུ་ཞེས་པ་དཔེར་ན། སེམས་ཁྲལ་ཆེན་པོ་ཡོད་པའི་མི་དེས་མཚན་མོ་གཉིད་ནམ་སད་རེས་ཀྱང་དེ་ལྷང་ལྷང་དྲན་པ་ལྟར་ནམ་བསམས་ཀྱང་ངམ་ངམ་ཤུགས་ཀྱིས་ཐར་པ་དོན་གཉེར་གྱི་བློ་བཅོས་མ་མ་ཡིན་པ་སྐྱེས་པ་ནི་ངེས་འབྱུང་སྐྱེས་པའི་ཚད་ཡིན,"tsangpa gyajin dang korlu gyurway gyelpoy pelnjor layi munke chik tsam yang mikye shing, nyintsen kuntu shepa perna semtrel chenpo yupay mide tsenmo nyinam sere kyang de hlanghlang drenpa tarnam sam kyang ngamngam shuk kyi tarpa dunnyer gyi lochu mama yinpa kyepa ni ngenjung kyepay tseyin","And then it comes even stronger: in your heart, you feel not even a moment's wish even for the fantastic riches of the god-like beings they call Pure-one and Hundred-Gift; you feel no wish even for the wealth of a Wheel Emperor, who rules the world. And then a certain thought comes to your mind both ""night and day""; that is, in every conscious minute, the thought rushes into your mind on its own--the way a man with some great worry on his mind remembers his problem all in a rush, every time he wakes up during the night. When you begin to think this way of achieving freedom, when you genuinely want freedom this way, well then you know you've found renunciation.",1,1,"TENTATIVE (machine-matched, unreviewed)"
